rbg010a.tw          	   12	   54	    0	    2	   48	   90	    44	    54	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       36	       36	        0	        0	        2	        2	          0.0000	             0.0	        149.0000	          149.00	   2	
rbg016a.tw          	   18	   80	    0	    2	  127	  244	    63	    80	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       23	       23	        0	        0	        1	        1	          0.0000	             0.0	        179.0000	          179.00	   2	
rbg016b.tw          	   18	  169	    2	    2	   87	  155	   163	   169	     0	    0.04	    0.11	    0.00	    0.01	    0.00	    0.00	    0.01	    0.04	      117	       97	      262	        0	        0	        9	       32	        136.0000	           194.0	        142.0000	          142.00	   2	
rbg017.2.tw         	   17	  200	    0	    2	   56	   89	   155	   200	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        6	        6	        0	        0	        0	        0	          0.0000	             0.0	        107.0000	          107.00	   2	
rbg017a.tw          	   19	  181	   15	    2	   95	  180	    86	   181	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       25	       25	        0	        0	        1	        1	          0.0000	             0.0	        146.0000	          146.00	   2	
rbg017.tw           	   17	  122	    0	    2	   98	  167	    84	   122	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       46	       46	        0	        0	        0	        0	          0.0000	             0.0	        148.0000	          148.00	   2	
rbg019a.tw          	   21	   73	    0	    2	  193	  368	    51	    73	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        217.0000	          217.00	   2	
rbg019b.tw          	   21	  211	    2	    2	  129	  230	   218	   211	     0	    0.05	    0.06	    0.00	    0.00	    0.00	    0.00	    0.01	    0.01	       27	      272	      465	        0	        0	        8	        9	        175.0000	           304.0	        182.0000	          182.00	   2	
rbg019c.tw          	   21	  229	   14	    2	  113	  212	   205	   229	     0	    0.07	    0.25	    0.00	    0.01	    0.00	    0.00	    0.02	    0.12	      274	      104	      451	        0	        0	       12	       49	        184.0000	           201.0	        190.0000	          190.00	   2	
rbg019d.tw          	   21	  157	    0	    2	  164	  284	   103	   157	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       52	       52	        0	        0	        0	        0	          0.0000	             0.0	        344.0000	          344.00	   2	
