N20ft301.dat        	   21	   23	   59	   14	  209	  418	    40	    23	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        661.6000	          661.60	   2	
N20ft302.dat        	   21	   26	   31	   10	  208	  415	    40	    26	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        684.2000	          684.20	   2	
N20ft303.dat        	   21	   20	   73	   16	  210	  421	    40	    20	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        746.4000	          746.40	   2	
N20ft304.dat        	   21	   20	  116	   17	  210	  421	    40	    20	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        817.0000	          817.00	   2	
N20ft305.dat        	   21	   25	   53	    8	  208	  416	    41	    25	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        716.5000	          716.50	   2	
N20ft306.dat        	   21	   23	   49	   11	  209	  418	    40	    23	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        727.8000	          727.80	   2	
N20ft307.dat        	   21	   33	   76	   12	  205	  408	    44	    33	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        691.8000	          691.80	   2	
N20ft308.dat        	   21	   23	   50	   12	  209	  418	    40	    23	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        788.2000	          788.20	   2	
N20ft309.dat        	   21	   29	   41	    8	  207	  412	    40	    29	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        730.7000	          730.70	   2	
N20ft310.dat        	   21	   30	   52	   10	  207	  411	    40	    30	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        683.0000	          683.00	   2	
N20ft401.dat        	   21	   32	   39	    9	  206	  409	    41	    32	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        660.8000	          660.80	   2	
N20ft402.dat        	   21	   28	   34	   12	  207	  413	    41	    28	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        684.2000	          684.20	   2	
N20ft403.dat        	   21	   20	   74	   16	  210	  421	    40	    20	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        746.4000	          746.40	   2	
N20ft404.dat        	   21	   23	   89	   13	  209	  418	    40	    23	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        1	        1	          0.0000	             0.0	        817.0000	          817.00	   2	
N20ft405.dat        	   21	   29	   43	    7	  207	  412	    41	    29	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        716.5000	          716.50	   2	
N20ft406.dat        	   21	   23	   53	   11	  209	  418	    40	    23	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        727.8000	          727.80	   2	
N20ft407.dat        	   21	   33	   82	   12	  205	  408	    42	    33	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        691.8000	          691.80	   2	
N20ft408.dat        	   21	   29	   34	    8	  207	  412	    40	    29	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        757.3000	          757.30	   2	
N20ft409.dat        	   21	   38	   41	    8	  204	  403	    42	    38	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        730.7000	          730.70	   2	
N20ft410.dat        	   21	   41	   45	    9	  203	  400	    47	    41	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        1	        1	          0.0000	             0.0	        683.0000	          683.00	   2	
N40ft201.dat        	   41	   43	  135	   20	  819	 1638	    80	    43	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	       1100.6000	         1100.60	   2	
N40ft202.dat        	   41	   46	  170	   29	  818	 1635	    81	    46	     0	    0.00	    0.01	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	       1010.4000	         1010.40	   2	
N40ft203.dat        	   41	   63	  168	   21	  813	 1618	    83	    63	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        876.8000	          876.80	   2	
N40ft204.dat        	   41	   53	   98	   12	  815	 1628	    85	    53	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       39	       39	        0	        0	        1	        1	          0.0000	             0.0	        885.8000	          885.80	   2	
N40ft205.dat        	   41	   63	   63	    8	  812	 1618	    84	    63	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       18	       18	        0	        0	        0	        0	          0.0000	             0.0	        940.9000	          940.90	   2	
N40ft206.dat        	   41	   54	  124	   19	  815	 1627	    84	    54	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	       1054.2000	         1054.20	   2	
N40ft207.dat        	   41	   59	  101	   12	  813	 1622	    84	    59	     0	    0.00	    0.01	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        1	        1	          0.0000	             0.0	        867.5000	          867.50	   2	
N40ft208.dat        	   41	   58	  115	   14	  814	 1623	    82	    58	     0	    0.00	    0.01	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       33	       33	        0	        0	        1	        1	          0.0000	             0.0	       1050.7000	         1050.70	   2	
N40ft209.dat        	   41	   55	  108	    9	  815	 1626	    81	    55	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	       1013.9000	         1013.90	   2	
N40ft210.dat        	   41	   43	  112	   10	  819	 1638	    80	    43	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	       1026.3000	         1026.30	   2	
N40ft401.dat        	   41	   91	   59	    7	  802	 1590	    99	    91	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       86	       86	        0	        0	        1	        1	          0.0000	             0.0	       1085.0000	         1085.00	   2	
N40ft402.dat        	   41	   62	  134	   14	  812	 1619	    83	    62	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        995.6000	          995.60	   2	
N40ft403.dat        	   41	  145	   55	    7	  783	 1536	   121	   145	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	      122	      122	        0	        0	        0	        0	          0.0000	             0.0	        845.8000	          845.80	   2	
N40ft404.dat        	   41	   99	   59	   10	  799	 1582	    89	    99	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       35	       35	        0	        0	        0	        0	          0.0000	             0.0	        868.0000	          868.00	   2	
N40ft405.dat        	   41	  123	   54	    9	  792	 1558	   108	   123	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       39	       39	        0	        0	        1	        1	          0.0000	             0.0	        936.5000	          936.50	   2	
N40ft406.dat        	   41	  110	   52	    6	  798	 1571	    91	   110	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       29	       29	        0	        0	        0	        0	          0.0000	             0.0	        969.1000	          969.10	   2	
N40ft407.dat        	   41	  102	   60	    5	  798	 1579	    92	   102	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       27	       27	        0	        0	        0	        0	          0.0000	             0.0	        831.2000	          831.20	   2	
N40ft408.dat        	   41	  108	   73	    7	  795	 1573	   116	   108	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       55	       55	        0	        0	        0	        0	          0.0000	             0.0	       1002.7000	         1002.70	   2	
N40ft409.dat        	   41	   94	   85	    8	  802	 1587	    87	    94	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       51	       51	        0	        0	        1	        1	          0.0000	             0.0	       1000.5000	         1000.50	   2	
N40ft410.dat        	   41	   82	   93	   10	  805	 1599	    95	    82	     0	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	        0	        0	        0	        0	        0	        0	          0.0000	             0.0	        983.8000	          983.80	   2	
N60ft201.dat        	   61	   93	  332	   26	 1818	 3628	   127	    93	     0	    0.00	    0.01	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	        0	       51	       51	        0	        0	        0	        0	          0.0000	             0.0	       1353.5000	         1353.50	   2	
N60ft202.dat        	   61	   97	  159	   13	 1818	 3624	   125	    97	     0	    0.00	    0.02	    0.00	    0.00	    0.00	    0.00	    0.02	    0.02	        0	       98	       98	        0	        0	        4	        4	          0.0000	             0.0	       1161.6000	         1161.60	   2	
N60ft203.dat        	   61	   72	  301	   25	 1826	 3649	   120	    72	     0	    0.00	    0.01	    0.00	    0.00	    0.00	    0.00	    0.01	    0.01	        0	        0	        0	        0	        0	        1	        1	          0.0000	             0.0	       1182.9000	         1182.90	   2	
